timestamp,Amakhala Emoyeni,Aurora Wind Power,Chaba Wind Farm,Cookhouse Wind Farm,Copperton Windfarm,Dassieklip Wind Energy Facility,Dorper Wind Farm,Excelsior Wind Energy Facility,Garob Wind Farm,Golden Valley Wind,Gouda Wind Project,Grassridge Wind Farm,Jeffreys Bay Wind Farm,Kangnas Wind Farm,Khobab Wind Farm,Kouga Wind Farm,Loeriesfontein 2 Wind Farm,Longyuan Mulilo De Aar Maanhaarberg Wind Energy Facility,Longyuan Mulilo Green Energy De Aar 2 North Wind Energy Facility,Metrowind Van Stadens Wind Farm,Nobelsfontein Phase 1,Nojoli Wind Farm,Noupoort Wind Farm,Nxuba Wind Farm,Oyster Bay Wind Farm,Perdekraal East Wind Farm,Red Cap – Gibson Bay,Roggeveld Wind Farm,Sere Wind Farm,The Karusa Wind Farm,Tsitsikamma Community Wind Farm,Umoya Energy Wind Farm,Waainek Wind Farm,Wesley-Ciskei,Aggregated_Wind_Speed
2023-04-30 10:00:00,0.7,1.3,2.32,3.24,1.57,2.09,1.42,2.02,1.57,3.24,0.59,1.79,3.93,2.9,2.51,3.93,4.01,2.74,2.74,2.53,3.03,3.24,2.45,3.24,3.93,0.8,3.93,3.64,3.52,3.64,4.44,0.43,2.97,1.71,88.11
2023-04-30 11:00:00,0.8,3.3,1.8,2.77,1.92,1.26,1.59,1.35,1.92,2.77,0.79,2.24,4.87,2.79,2.08,4.87,3.36,2.9,2.9,3.72,3.3,2.77,1.58,2.77,4.87,0.61,4.87,3.73,3.47,3.73,5.31,1.83,4.17,3.79,96.80000000000001
2023-04-30 12:00:00,1.46,3.95,3.99,2.24,2.76,0.56,2.01,0.72,2.76,2.24,1.76,0.89,5.94,2.84,1.85,5.94,2.97,3.42,3.42,4.8,3.72,2.24,1.29,2.24,5.94,1.63,5.94,4.14,3.18,4.14,4.83,2.94,5.37,5.24,109.36
2023-04-30 13:00:00,1.29,4.41,5.38,2.41,2.83,0.66,2.3,0.69,2.83,2.41,1.84,7.72,7.49,2.45,1.59,7.49,2.69,3.28,3.28,5.38,3.73,2.41,1.38,2.41,7.49,1.97,7.49,4.21,2.45,4.21,5.31,3.51,6.6,6.73,128.32
2023-04-30 14:00:00,0.88,4.98,5.66,2.59,2.49,1.6,2.07,2.02,2.49,2.59,1.77,2.24,8.37,2.31,2.13,8.37,3.03,2.93,2.93,5.48,3.43,2.59,1.26,2.59,8.37,2.01,8.37,3.76,3.09,3.76,6.66,4.33,6.81,7.7,131.66000000000005
2023-04-30 15:00:00,0.45,5.18,4.63,2.86,2.21,2.02,1.25,2.65,2.21,2.86,1.48,4.02,8.55,1.72,2.01,8.55,2.58,2.67,2.67,5.2,2.89,2.86,2.12,2.86,8.55,1.78,8.55,3.41,5.31,3.41,5.96,4.88,7.15,7.66,133.16
2023-04-30 16:00:00,1.16,5.12,4.63,3.72,2.03,1.6,0.94,1.97,2.03,3.72,1.11,7.2,8.51,0.77,1.33,8.51,1.59,2.41,2.41,4.42,2.63,3.72,2.66,3.72,8.51,1.25,8.51,2.09,5.92,2.09,6.25,4.64,6.23,7.54,130.94000000000003
2023-04-30 17:00:00,1.95,5.54,7.4,3.07,0.96,1.39,0.86,1.47,0.96,3.07,0.72,3.13,7.72,0.31,1.09,7.72,0.91,1.6,1.6,4.56,2.61,3.07,1.93,3.07,7.72,0.53,7.72,1.24,5.33,1.24,5.15,4.61,4.89,7.36,112.5
2023-04-30 18:00:00,1.87,5.79,7.39,1.32,1.21,0.89,0.95,1.14,1.21,1.32,1.21,3.58,7.6,1.02,0.85,7.6,2.23,1.23,1.23,3.77,2.34,1.32,1.02,1.32,7.6,0.96,7.6,0.46,4.35,0.46,4.86,4.55,5.03,6.91,102.18999999999997
2023-04-30 19:00:00,1.63,6.08,7.41,0.66,1.18,0.69,0.93,0.75,1.18,0.66,1.44,1.79,7.23,1.0,1.09,7.23,2.77,1.14,1.14,2.3,2.32,0.66,2.14,0.66,7.23,1.38,7.23,0.82,3.63,0.82,3.99,4.27,4.72,6.9,95.06999999999998
2023-04-30 20:00:00,1.69,5.9,7.19,1.04,1.57,1.15,0.8,0.59,1.57,1.04,1.64,3.58,6.37,1.0,1.19,6.37,3.25,0.81,0.81,2.51,2.32,1.04,0.9,1.04,6.37,1.58,6.37,1.35,2.62,1.35,3.41,4.23,3.52,6.62,92.78999999999998
2023-04-30 21:00:00,2.1,5.39,6.85,1.2,1.93,0.95,1.25,0.21,1.93,1.2,1.93,0.89,5.38,1.37,1.54,5.38,3.31,1.19,1.19,1.59,2.12,1.2,0.95,1.2,5.38,1.78,5.38,1.66,1.8,1.66,3.18,3.72,2.71,6.34,85.86
2023-04-30 22:00:00,2.53,5.12,6.38,2.56,1.76,1.51,1.88,0.15,1.76,2.56,1.91,1.34,4.2,1.45,1.7,4.2,3.08,1.55,1.55,0.99,1.73,2.56,2.31,2.56,4.2,1.84,4.2,2.32,1.33,2.32,2.81,3.5,2.12,5.28,87.26
2023-04-30 23:00:00,2.76,5.06,6.08,1.72,1.84,1.35,2.1,0.08,1.84,1.72,1.82,3.44,3.73,1.5,1.47,3.73,3.12,1.09,1.09,1.13,1.82,1.72,1.56,1.72,3.73,1.75,3.73,2.08,0.97,2.08,2.83,3.41,2.0,3.61,79.67999999999999
2023-05-01 00:00:00,3.03,5.04,6.24,1.84,2.24,0.94,2.31,0.36,2.24,1.84,1.53,0.89,3.24,1.4,1.47,3.24,3.11,1.4,1.4,1.76,1.54,1.84,2.04,1.84,3.24,1.38,3.24,2.24,0.56,2.24,2.9,3.44,1.82,2.79,76.63000000000001
2023-05-01 01:00:00,2.8,5.26,6.32,2.06,2.42,0.32,2.68,0.54,2.42,2.06,1.13,0.89,2.63,0.97,1.41,2.63,2.76,1.59,1.59,2.39,1.73,2.06,2.28,2.06,2.63,1.09,2.63,2.42,1.27,2.42,2.73,3.56,1.97,2.51,76.23000000000003
2023-05-01 02:00:00,2.92,5.43,5.52,2.47,2.62,0.51,2.75,0.91,2.62,2.47,0.57,0.89,2.47,0.28,1.35,2.47,2.42,1.39,1.39,2.49,1.96,2.47,2.22,2.47,2.47,0.48,2.47,2.31,1.08,2.31,2.98,3.47,2.4,2.07,75.10000000000001
2023-05-01 03:00:00,3.02,6.51,4.89,2.35,2.75,0.59,2.85,0.92,2.75,2.35,0.42,0.89,2.82,0.28,1.04,2.82,1.98,1.35,1.35,2.78,1.87,2.35,2.48,2.35,2.82,0.39,2.82,2.32,1.07,2.32,2.93,4.29,2.37,1.79,76.88000000000002
2023-05-01 04:00:00,3.02,6.37,4.19,2.75,3.1,0.87,3.1,0.64,3.1,2.75,0.84,2.69,2.92,0.39,0.77,2.92,1.75,1.52,1.52,2.85,1.67,2.75,2.61,2.75,2.92,0.71,2.92,2.12,1.04,2.12,3.37,4.23,2.63,1.82,81.72000000000004
2023-05-01 05:00:00,3.06,5.64,3.55,2.75,2.95,0.67,3.17,0.42,2.95,2.75,0.84,2.76,3.3,0.64,0.78,3.3,2.21,1.38,1.38,3.07,2.05,2.75,2.46,2.75,3.3,0.5,3.3,2.26,1.53,2.26,3.48,3.67,2.72,1.73,82.33000000000001
2023-05-01 06:00:00,2.81,5.73,2.67,2.56,3.05,0.78,2.94,0.35,3.05,2.56,0.61,2.6,2.95,0.97,0.64,2.95,2.67,1.29,1.29,2.59,2.15,2.56,2.55,2.56,2.95,0.38,2.95,2.06,1.72,2.06,3.25,3.73,2.56,1.72,78.26000000000002
2023-05-01 07:00:00,3.01,5.59,1.76,1.92,3.7,1.1,4.08,0.88,3.7,1.92,0.48,1.03,3.11,1.19,4.12,3.11,2.1,1.65,1.65,2.0,2.27,1.92,2.6,1.92,3.11,0.16,3.11,1.81,1.2,1.81,2.7,3.71,2.6,1.7,78.72
2023-05-01 08:00:00,3.64,6.47,0.55,1.43,5.12,1.44,6.09,1.53,5.12,1.43,1.02,1.54,3.55,1.01,4.12,3.55,2.37,2.92,2.92,1.46,3.2,1.43,3.93,1.43,3.55,0.79,3.55,2.84,1.18,2.84,3.17,4.67,2.88,2.49,95.23000000000002
2023-05-01 09:00:00,3.85,7.09,1.05,1.62,6.07,1.78,7.73,1.78,6.07,1.62,1.27,4.47,3.79,1.62,3.09,3.79,2.67,4.65,4.65,1.71,4.25,1.62,5.14,1.62,3.79,1.29,3.79,4.63,2.0,4.63,3.49,5.08,3.26,3.48,118.44000000000003
2023-05-01 10:00:00,5.43,7.15,1.75,2.08,5.65,1.39,8.63,2.24,5.65,2.08,1.98,3.44,5.34,2.67,1.03,5.34,3.51,5.28,5.28,1.91,5.73,2.08,6.5,2.08,5.34,1.95,5.34,5.55,3.4,5.55,5.41,5.7,3.83,3.86,140.15000000000003
2023-05-01 11:00:00,6.43,6.98,2.26,2.94,5.64,2.38,8.73,2.18,5.64,2.94,2.01,4.92,6.24,4.72,4.51,6.24,4.14,5.72,5.72,3.67,6.87,2.94,7.54,2.94,6.24,2.27,6.24,5.86,4.79,5.86,5.26,5.68,4.26,4.62,165.38000000000002
2023-05-01 12:00:00,5.12,7.17,3.52,4.34,5.6,2.84,8.8,2.43,5.6,4.34,2.4,6.26,7.7,6.07,5.39,7.7,5.01,6.28,6.28,5.87,8.09,4.34,7.75,4.34,7.7,2.53,7.7,5.98,6.52,5.98,7.27,6.35,5.12,5.59,193.98000000000002
2023-05-01 13:00:00,3.95,7.35,3.9,5.53,5.95,2.5,8.3,2.22,5.95,5.53,2.22,2.24,7.7,6.28,5.52,7.7,5.3,6.64,6.64,6.78,7.82,5.53,7.49,5.53,7.7,2.3,7.7,6.17,7.33,6.17,7.64,6.79,5.1,5.87,197.33999999999997
2023-05-01 14:00:00,3.65,7.05,4.05,5.02,4.76,2.27,7.69,2.24,4.76,5.02,2.22,2.24,7.6,6.17,6.07,7.6,6.49,5.8,5.8,7.39,7.55,5.02,8.66,5.02,7.6,2.21,7.6,5.36,7.86,5.36,8.05,6.92,6.02,6.32,193.44000000000003
2023-05-01 15:00:00,3.87,7.21,4.0,2.42,1.94,2.23,4.81,2.72,1.94,2.42,1.95,5.36,6.38,5.95,5.76,6.38,8.76,3.77,3.77,6.18,6.52,2.42,4.87,2.42,6.38,1.99,6.38,4.71,7.88,4.71,7.0,6.9,5.43,5.86,161.29000000000002
2023-05-01 16:00:00,3.29,7.0,3.55,2.86,0.6,1.77,3.4,2.63,0.6,2.86,1.55,2.24,5.15,5.33,3.5,5.15,7.5,1.46,1.46,5.61,4.32,2.86,2.41,2.86,5.15,1.59,5.15,3.29,6.87,3.29,4.83,6.34,3.2,4.77,124.44000000000004
2023-05-01 17:00:00,3.2,6.6,2.83,2.87,2.1,1.56,2.62,1.87,2.1,2.87,1.04,3.58,4.23,2.33,2.89,4.23,6.82,0.37,0.37,4.28,3.36,2.87,2.71,2.87,4.23,1.1,4.23,1.89,5.44,1.89,3.65,5.8,1.84,4.22,104.86
2023-05-01 18:00:00,3.25,5.9,2.92,3.41,2.05,0.94,1.82,1.4,2.05,3.41,0.98,4.47,4.09,1.57,2.42,4.09,6.89,1.6,1.6,3.36,2.51,3.41,2.65,3.41,4.09,1.03,4.09,1.32,4.64,1.32,3.38,5.12,1.75,3.35,100.28999999999999
2023-05-01 19:00:00,2.82,5.12,3.67,3.24,2.23,0.39,1.43,1.16,2.23,3.24,0.64,1.34,4.19,1.51,2.04,4.19,5.47,1.55,1.55,2.93,2.95,3.24,2.22,3.24,4.19,0.61,4.19,1.11,3.7,1.11,3.16,4.12,2.1,2.86,89.74
2023-05-01 20:00:00,2.35,4.58,3.75,2.91,2.57,0.38,1.52,1.13,2.57,2.91,1.09,2.68,4.2,1.39,1.56,4.2,5.29,1.24,1.24,2.62,3.28,2.91,1.54,2.91,4.2,0.99,4.2,1.65,2.67,1.65,3.2,3.69,2.24,2.98,88.29000000000002
2023-05-01 21:00:00,2.15,4.66,3.64,2.72,3.12,0.64,1.43,1.0,3.12,2.72,1.41,1.34,4.0,1.27,1.89,4.0,4.66,0.63,0.63,2.46,3.27,2.72,1.3,2.72,4.0,1.36,4.0,1.77,1.93,1.77,3.25,3.83,2.12,3.24,84.77000000000001
2023-05-01 22:00:00,1.98,4.08,3.71,2.4,3.49,0.79,1.57,0.5,3.49,2.4,1.48,1.79,3.92,0.83,1.41,3.92,4.33,0.93,0.93,2.31,2.97,2.4,0.08,2.4,3.92,1.45,3.92,1.03,1.33,1.03,3.28,3.39,1.76,3.33,78.55
2023-05-01 23:00:00,1.09,4.07,3.56,2.07,3.59,0.85,1.54,0.38,3.59,2.07,1.57,1.79,3.97,1.11,1.13,3.97,4.01,0.95,0.95,2.35,2.23,2.07,0.9,2.07,3.97,1.53,3.97,0.63,0.9,0.63,3.04,3.3,1.7,3.23,74.78
2023-05-02 00:00:00,0.39,4.09,3.63,1.76,3.83,0.82,2.02,0.23,3.83,1.76,1.32,3.89,3.86,0.88,1.74,3.86,3.21,0.33,0.33,2.26,1.73,1.76,0.24,1.76,3.86,1.29,3.86,0.92,0.5,0.92,2.95,3.22,1.97,3.15,72.17
2023-05-02 01:00:00,0.95,3.49,3.52,1.58,3.64,0.83,1.8,0.28,3.64,1.58,1.38,0.45,3.95,0.73,2.11,3.95,3.27,0.9,0.9,2.3,2.04,1.58,0.72,1.58,3.95,1.33,3.95,1.72,0.42,1.72,2.88,2.93,1.63,3.22,70.92
2023-05-02 02:00:00,0.82,3.46,3.25,1.45,3.98,0.78,1.36,0.49,3.98,1.45,1.47,3.86,4.04,0.81,2.01,4.04,3.73,0.15,0.15,2.23,2.33,1.45,0.8,1.45,4.04,1.43,4.04,1.51,0.64,1.51,2.94,2.8,1.84,3.22,73.50999999999998
2023-05-02 03:00:00,0.57,3.58,3.34,1.47,4.12,1.24,1.07,0.81,4.12,1.47,1.56,3.84,3.96,0.7,1.38,3.96,3.47,0.77,0.77,2.28,1.85,1.47,0.57,1.47,3.96,1.42,3.96,1.12,0.53,1.12,3.04,2.92,1.74,3.16,72.81
2023-05-02 04:00:00,0.42,2.7,2.57,1.5,3.61,1.23,1.27,1.28,3.61,1.5,1.82,3.09,3.86,0.96,1.17,3.86,3.18,0.3,0.3,2.13,1.88,1.5,0.93,1.5,3.86,1.61,3.86,1.21,1.19,1.21,3.11,2.55,1.86,2.98,69.61
2023-05-02 05:00:00,0.68,2.46,2.06,1.48,3.44,1.0,1.23,1.36,3.44,1.48,1.47,4.12,4.12,0.95,0.7,4.12,3.4,0.42,0.42,2.3,1.82,1.48,1.05,1.48,4.12,1.58,4.12,1.65,0.81,1.65,3.1,2.06,1.43,3.05,70.04999999999998
2023-05-02 06:00:00,1.4,2.52,2.06,1.38,2.83,1.2,1.8,1.17,2.83,1.38,1.29,3.6,3.77,0.87,1.39,3.77,3.4,0.7,0.7,2.0,1.78,1.38,1.14,1.38,3.77,1.33,3.77,1.44,0.86,1.44,2.53,2.13,1.37,2.86,67.24000000000002
2023-05-02 07:00:00,1.91,2.49,2.2,2.07,4.22,0.64,2.31,1.14,4.22,2.07,1.42,2.68,3.42,0.74,2.06,3.42,3.21,1.73,1.73,1.63,2.15,2.07,1.42,2.07,3.42,1.42,3.42,1.31,1.67,1.31,2.03,2.24,0.96,2.8,73.6
2023-05-02 08:00:00,1.84,2.7,2.06,2.63,5.42,0.72,3.47,1.08,5.42,2.63,1.1,5.66,3.39,2.57,1.03,3.39,3.28,2.63,2.63,1.61,1.96,2.63,1.04,2.63,3.39,1.05,3.39,1.8,0.95,1.8,2.27,2.54,0.48,2.72,83.91000000000001
2023-05-02 09:00:00,1.37,3.21,2.78,2.66,6.47,1.01,6.62,1.98,6.47,2.66,1.27,1.79,2.92,1.07,0.51,2.92,3.53,4.64,4.64,1.31,1.46,2.66,1.92,2.66,2.92,1.29,2.92,2.17,0.73,2.17,2.51,2.71,0.5,2.47,88.92000000000003
2023-05-02 10:00:00,2.21,4.0,3.3,2.41,7.68,1.14,7.02,1.52,7.68,2.41,1.42,2.24,3.52,1.48,2.57,3.52,3.7,5.7,5.7,0.83,1.61,2.41,3.75,2.41,3.52,1.47,3.52,1.88,0.58,1.88,3.79,3.6,0.91,2.87,104.24999999999999
2023-05-02 11:00:00,2.66,4.03,3.95,2.28,7.85,1.42,7.85,1.53,7.85,2.28,1.44,1.79,4.64,2.11,2.6,4.64,4.51,6.36,6.36,2.23,2.46,2.28,5.34,2.28,4.64,1.63,4.64,2.35,1.26,2.35,5.23,3.59,1.42,3.59,121.44000000000001
2023-05-02 12:00:00,3.33,5.03,4.13,2.65,7.34,2.58,8.51,1.81,7.34,2.65,1.69,5.14,5.98,3.29,2.52,5.98,4.32,6.53,6.53,3.75,2.53,2.65,4.8,2.65,5.98,1.75,5.98,3.15,2.53,3.15,4.79,4.55,1.86,4.4,141.87000000000006
2023-05-02 13:00:00,3.53,5.23,4.62,3.07,8.19,3.57,7.77,2.21,8.19,3.07,1.73,6.26,6.37,3.54,3.7,6.37,4.93,6.31,6.31,4.76,2.7,3.07,5.87,3.07,6.37,1.94,6.37,3.98,4.28,3.98,4.87,4.97,3.55,4.72,159.47
2023-05-02 14:00:00,3.89,6.15,4.72,3.22,7.72,3.23,6.41,2.45,7.72,3.22,1.76,3.13,6.65,4.32,3.72,6.65,5.6,5.62,5.62,4.19,3.15,3.22,5.58,3.22,6.65,1.83,6.65,3.73,5.48,3.73,4.91,6.04,5.06,4.12,159.35999999999999
2023-05-02 15:00:00,4.02,6.02,4.02,2.98,6.44,2.36,3.44,3.03,6.44,2.98,1.52,1.79,6.32,4.41,3.68,6.32,5.93,3.77,3.77,4.22,4.51,2.98,3.98,2.98,6.32,1.54,6.32,3.92,6.68,3.92,4.62,6.18,4.46,3.2,145.07
2023-05-02 16:00:00,3.68,5.84,3.03,2.88,5.15,2.17,1.58,2.61,5.15,2.88,1.3,3.58,5.31,2.86,3.17,5.31,5.62,3.75,3.75,3.97,5.51,2.88,2.7,2.88,5.31,1.14,5.31,3.44,6.02,3.44,3.71,5.61,2.57,2.6,126.70999999999998
2023-05-02 17:00:00,3.11,6.15,2.23,3.0,4.98,1.46,2.05,2.3,4.98,3.0,1.27,1.79,4.34,1.48,2.6,4.34,5.27,3.18,3.18,3.34,5.63,3.0,1.52,3.0,4.34,1.1,4.34,2.4,3.59,2.4,3.84,5.73,1.93,2.74,109.61000000000003
2023-05-02 18:00:00,2.95,6.04,1.82,2.51,3.9,1.63,1.21,2.11,3.9,2.51,1.1,5.81,3.25,1.5,2.02,3.25,4.52,2.48,2.48,2.84,5.01,2.51,1.4,2.51,3.25,0.97,3.25,1.93,3.23,1.93,3.35,5.41,1.09,2.91,96.58000000000001
2023-05-02 19:00:00,2.49,6.22,2.27,2.53,2.94,0.84,1.77,1.94,2.94,2.53,0.68,1.79,3.49,1.28,1.89,3.49,4.36,1.97,1.97,2.61,4.44,2.53,1.71,2.53,3.49,0.59,3.49,2.06,3.16,2.06,3.25,5.31,1.23,3.21,89.06
2023-05-02 20:00:00,2.38,6.25,3.07,2.81,2.05,0.17,2.52,1.63,2.05,2.81,1.12,1.34,3.55,1.3,1.65,3.55,3.47,1.46,1.46,2.35,3.82,2.81,1.87,2.81,3.55,1.09,3.55,1.73,2.6,1.73,2.95,5.3,2.07,2.78,85.64999999999999
2023-05-02 21:00:00,2.33,5.57,3.36,2.29,1.45,0.47,2.83,0.95,1.45,2.29,1.76,0.89,3.27,1.48,1.27,3.27,3.26,1.11,1.11,1.91,3.54,2.29,1.21,2.29,3.27,1.69,3.27,1.79,1.48,1.79,2.73,4.24,2.1,3.29,77.3
2023-05-02 22:00:00,2.04,5.86,3.22,2.23,1.69,0.82,2.98,1.21,1.69,2.23,1.85,0.45,3.14,1.62,1.26,3.14,2.77,1.37,1.37,1.85,3.46,2.23,1.37,2.23,3.14,1.8,3.14,1.8,1.28,1.8,2.8,4.07,2.26,3.78,77.95
2023-05-02 23:00:00,1.82,5.77,3.09,1.94,0.89,0.87,2.95,1.06,0.89,1.94,2.19,2.24,3.21,1.81,1.43,3.21,2.56,2.11,2.11,1.96,3.51,1.94,1.45,1.94,3.21,2.01,3.21,1.56,0.71,1.56,2.58,4.03,2.11,3.61,77.48
2023-05-03 00:00:00,1.7,5.57,3.24,2.03,1.02,1.67,2.87,0.42,1.02,2.03,2.18,3.58,3.95,1.85,1.41,3.95,2.79,2.22,2.22,2.41,3.33,2.03,1.36,2.03,3.95,2.05,3.95,1.61,0.85,1.61,2.5,3.86,1.88,3.13,82.26999999999998
2023-05-03 01:00:00,1.38,4.99,3.16,1.85,0.45,1.04,2.6,0.97,0.45,1.85,2.19,0.89,3.73,1.77,1.61,3.73,3.65,3.01,3.01,2.39,3.19,1.85,1.25,1.85,3.73,2.05,3.73,1.61,1.32,1.61,2.24,3.55,2.01,2.89,77.59999999999998
2023-05-03 02:00:00,1.04,4.85,3.02,1.39,0.74,0.98,2.87,0.58,0.74,1.39,2.06,0.45,3.39,1.88,1.66,3.39,4.03,3.2,3.2,2.2,2.86,1.39,1.25,1.39,3.39,2.01,3.39,1.52,1.12,1.52,1.99,3.5,2.14,2.76,73.29000000000002
2023-05-03 03:00:00,0.8,4.94,2.92,1.34,0.84,0.9,2.5,0.3,0.84,1.34,2.05,2.57,3.3,2.0,2.07,3.3,4.28,3.75,3.75,1.86,2.8,1.34,1.35,1.34,3.3,1.91,3.3,1.71,1.09,1.71,2.05,3.52,2.09,2.62,75.78
2023-05-03 04:00:00,1.05,5.14,2.9,1.58,1.13,0.93,2.41,0.51,1.13,1.58,2.13,3.52,2.97,2.1,2.13,2.97,4.56,3.67,3.67,1.44,2.52,1.58,1.16,1.58,2.97,2.02,2.97,1.74,1.48,1.74,2.48,3.66,1.9,2.59,77.91000000000001
2023-05-03 05:00:00,0.99,4.87,2.89,1.2,1.85,1.26,2.3,0.47,1.85,1.2,2.06,3.02,2.53,2.27,2.3,2.53,4.64,3.42,3.42,1.3,2.43,1.2,0.95,1.2,2.53,1.98,2.53,1.74,1.47,1.74,2.16,3.51,1.7,2.58,74.09
2023-05-03 06:00:00,0.91,4.51,1.54,1.76,1.28,1.63,2.02,1.21,1.28,1.76,2.17,0.89,2.66,2.32,2.61,2.66,4.71,2.77,2.77,0.47,2.28,1.76,0.9,1.76,2.66,1.96,2.66,1.78,0.52,1.78,2.03,3.2,1.41,2.16,68.79
2023-05-03 07:00:00,0.26,4.38,2.09,2.18,0.86,1.52,2.05,1.06,0.86,2.18,1.79,1.79,2.54,2.31,3.09,2.54,5.81,3.24,3.24,0.73,2.44,2.18,1.45,2.18,2.54,1.75,2.54,1.7,0.71,1.7,1.07,3.07,0.82,2.16,70.82999999999998
2023-05-03 08:00:00,0.46,4.34,1.54,1.95,0.65,1.91,1.84,0.86,0.65,1.95,1.31,3.6,1.84,2.57,2.57,1.84,5.5,2.45,2.45,1.52,2.21,1.95,2.02,1.95,1.84,1.38,1.84,1.66,1.22,1.66,0.38,3.25,0.6,1.98,65.74000000000002
2023-05-03 09:00:00,0.42,4.52,1.95,2.05,1.35,1.92,1.02,0.82,1.35,2.05,0.75,1.79,1.52,1.54,2.85,1.52,4.53,1.85,1.85,1.52,1.81,2.05,2.5,2.05,1.52,0.67,1.52,1.61,1.15,1.61,1.14,3.4,1.6,1.83,61.63
2023-05-03 10:00:00,0.58,4.95,1.5,2.48,2.2,1.84,0.07,0.98,2.2,2.48,1.04,1.42,2.65,2.77,2.44,2.65,3.35,1.54,1.54,2.19,1.32,2.48,1.98,2.48,2.65,0.61,2.65,1.94,1.06,1.94,1.81,3.52,2.6,2.08,69.98999999999998
2023-05-03 11:00:00,1.04,5.45,1.58,2.56,2.71,1.44,0.9,1.33,2.71,2.56,1.43,2.68,3.53,2.29,1.67,3.53,2.79,2.44,2.44,2.41,1.11,2.56,1.45,2.56,3.53,1.12,3.53,2.4,1.0,2.4,2.13,3.87,3.42,2.42,80.99000000000001
2023-05-03 12:00:00,1.25,5.34,3.53,2.43,3.18,1.22,1.76,1.26,3.18,2.43,1.83,1.79,4.31,2.69,1.3,4.31,3.29,3.1,3.1,3.8,1.57,2.43,1.14,2.43,4.31,1.6,4.31,2.72,1.18,2.72,2.57,4.16,4.03,3.3,93.57
2023-05-03 13:00:00,1.19,5.82,3.36,2.55,3.59,1.72,1.96,1.95,3.59,2.55,1.94,1.79,4.82,2.66,1.66,4.82,3.29,3.59,3.59,4.3,2.16,2.55,1.88,2.55,4.82,1.89,4.82,2.61,3.05,2.61,3.71,4.69,4.52,3.89,106.48999999999998
2023-05-03 14:00:00,1.26,6.69,3.68,3.12,3.66,2.73,2.12,2.62,3.66,3.12,1.85,1.79,4.85,2.63,2.13,4.85,3.28,3.68,3.68,4.39,2.45,3.12,2.49,3.12,4.85,1.9,4.85,2.46,5.45,2.46,4.39,5.82,5.43,4.44,119.02000000000001
2023-05-03 15:00:00,1.74,7.07,4.01,4.21,2.68,2.5,1.83,3.32,2.68,4.21,1.64,1.79,4.5,3.03,2.46,4.5,3.21,2.93,2.93,4.1,1.99,4.21,3.15,4.21,4.5,1.66,4.5,2.28,7.32,2.28,4.12,6.21,5.41,4.22,121.39999999999999
2023-05-03 16:00:00,2.12,6.98,4.01,3.82,1.7,2.1,1.52,3.34,1.7,3.82,1.42,2.24,3.64,2.26,2.33,3.64,2.94,2.25,2.25,2.68,1.6,3.82,2.77,3.82,3.64,1.21,3.64,1.91,7.07,1.91,3.46,6.0,3.9,3.39,104.89999999999998
2023-05-03 17:00:00,2.44,6.93,3.95,3.92,1.24,1.5,0.99,2.7,1.24,3.92,0.88,0.45,3.25,1.71,1.76,3.25,2.84,1.83,1.83,1.67,1.85,3.92,1.84,3.92,3.25,0.65,3.25,1.57,5.01,1.57,2.5,5.79,3.2,2.99,89.61
2023-05-03 18:00:00,1.95,6.93,4.35,2.81,0.68,0.63,0.3,1.97,0.68,2.81,0.69,3.36,3.42,1.0,1.06,3.42,2.44,1.11,1.11,1.22,2.06,2.81,1.07,2.81,3.42,0.51,3.42,0.75,4.02,0.75,1.95,5.41,2.82,3.46,77.19999999999999
2023-05-03 19:00:00,1.5,6.69,4.07,1.41,0.62,0.69,0.26,1.64,0.62,1.41,0.97,3.21,3.37,0.64,1.07,3.37,2.17,1.09,1.09,0.85,2.33,1.41,0.28,1.41,3.37,0.82,3.37,0.7,3.25,0.7,1.96,4.81,2.57,3.4,67.12
2023-05-03 20:00:00,1.38,6.69,3.8,0.69,0.43,0.73,0.42,1.05,0.43,0.69,1.11,0.45,3.08,0.73,1.14,3.08,1.39,1.41,1.41,0.87,2.39,0.69,0.61,0.69,3.08,0.95,3.08,0.93,2.52,0.93,2.01,4.65,2.12,3.07,58.699999999999996
2023-05-03 21:00:00,1.15,6.68,3.94,0.7,0.4,0.65,0.85,0.7,0.4,0.7,1.21,2.96,2.65,0.61,0.55,2.65,0.78,1.28,1.28,1.06,2.0,0.7,1.52,0.7,2.65,1.06,2.65,1.2,2.22,1.2,2.15,4.69,1.44,2.74,58.12000000000001
2023-05-03 22:00:00,1.34,6.69,4.2,0.94,1.08,0.43,1.15,0.74,1.08,0.94,1.29,2.56,2.15,0.75,0.57,2.15,0.56,1.05,1.05,1.13,1.94,0.94,1.72,0.94,2.15,1.16,2.15,1.1,2.12,1.1,2.09,4.72,1.18,2.42,57.57999999999998
2023-05-03 23:00:00,1.87,6.39,4.11,1.03,1.57,0.57,1.55,0.39,1.57,1.03,1.51,1.54,1.97,1.07,1.27,1.97,1.54,1.09,1.09,1.19,1.85,1.03,1.71,1.03,1.97,1.36,1.97,1.09,2.1,1.09,2.2,4.42,1.49,2.09,59.72000000000001
